"id","fecha_creacion","desde","hasta","motivo","adjunto","comentarios","empleado_id","tipo_permiso_id","id_estado_vb","id_jefe_vb","fecha_vb","id_estado_aprobacion","id_jefe_aprobacion","fecha_aprobacion","created_at","updated_at"
"332","23/2/2026","19/2/2026 13:30:00","19/2/2026 15:30:00","EXTRAS DEL 27/1/2026","permisos/doc03206420260223082730.pdf",,"5","2","3","151","23/2/2026 15:06:17","3","151","23/2/2026 15:06:17","23/2/2026 15:06:17","23/2/2026 15:06:17"
"333","23/2/2026","20/2/2026 16:00:00","20/2/2026 23:59:00","ASUNTOS PERSONALES ","permisos/doc03206520260223082753.pdf",,"137","1","3","151","23/2/2026 15:08:27","3","151","23/2/2026 15:08:27","23/2/2026 15:08:27","23/2/2026 15:08:27"
"334","23/2/2026","21/2/2026 00:00:00","21/2/2026 07:00:00","ASUETO 25 DICIEMBRE ","permisos/doc03206620260223082818.pdf",,"137","2","3","151","23/2/2026 15:11:30","3","151","23/2/2026 15:11:30","23/2/2026 15:11:30","23/2/2026 15:11:30"
"335","24/2/2026","24/2/2026 03:00:00","24/2/2026 07:30:00","asueto 1 de enero 2026","permisos/doc03209920260224130522.pdf",,"119","2","3","151","24/2/2026 19:10:39","3","151","24/2/2026 19:10:39","24/2/2026 19:10:39","24/2/2026 19:10:39"
"336","24/2/2026","24/2/2026 07:30:00","24/2/2026 15:30:00","CUMPLEAÑOS","permisos/doc03210020260224130542.pdf",,"5","3","3","151","24/2/2026 19:12:04","3","151","24/2/2026 19:12:04","24/2/2026 19:12:04","24/2/2026 19:12:04"
"337","24/2/2026","25/2/2026 07:30:00","25/2/2026 15:30:00","ASUNTOS PERSONALES ","permisos/doc03210120260224130603.pdf",,"5","1","3","151","24/2/2026 19:13:22","3","151","24/2/2026 19:13:22","24/2/2026 19:13:22","24/2/2026 19:13:22"
"338","25/2/2026","27/2/2026 07:30:00","27/2/2026 15:30:00","ASUNTOS PERSONALES ","permisos/doc03211320260225084719.pdf",,"175","1","3","165","25/2/2026 15:03:20","3","163","25/2/2026 15:03:20","25/2/2026 15:03:20","25/2/2026 15:03:20"
"339","25/2/2026","23/2/2026 15:00:00","23/2/2026 15:30:00","retirar medicamento","permisos/doc03211420260225084739.pdf",,"4","7","3","1","25/2/2026 15:05:02","3","1","25/2/2026 15:05:02","25/2/2026 15:05:02","25/2/2026 15:05:02"
"340","25/2/2026","6/3/2026 18:00:00","15/2/2026 07:30:00","VACACIONES DE DICIEMBRE","permisos/doc03212220260225111522.pdf",,"61","2","3","17","25/2/2026 20:16:56","3","162","25/2/2026 20:16:56","25/2/2026 20:16:56","25/2/2026 20:16:56"
"341","25/2/2026","6/3/2026 00:00:00","14/3/2026 07:30:00","VACACIONES DE DICIEMBRE","permisos/doc03212320260225111548.pdf",,"102","2","3","26","25/2/2026 20:19:22","3","162","25/2/2026 20:19:22","25/2/2026 20:19:22","25/2/2026 20:19:22"
"342","25/2/2026","5/3/2026 18:00:00","5/3/2026 23:59:00","ASUNTOS PERSONALES ","permisos/doc03212420260225111608.pdf",,"102","1","3","26","25/2/2026 20:21:02","3","162","25/2/2026 20:21:02","25/2/2026 20:21:02","25/2/2026 20:21:02"
"343","25/2/2026","19/3/2026 07:30:00","19/3/2026 18:00:00","asueto 2 de enero 2026","permisos/doc03212520260225111718.pdf",,"55","2","3","17","25/2/2026 20:23:51","3","162","25/2/2026 20:23:51","25/2/2026 20:23:51","25/2/2026 20:23:51"
"344","25/2/2026","23/3/2026 07:30:00","1/3/2026 07:30:00","VACACIONES DE DICIEMBRE","permisos/doc03212620260225111741.pdf",,"55","2","3","17","25/2/2026 20:26:08","3","162","25/2/2026 20:26:08","25/2/2026 20:26:08","25/2/2026 20:26:08"
"345","25/2/2026","28/2/2026 18:00:00","28/3/2026 23:59:00","CUMPLEAÑOS","permisos/doc03212720260225111805.pdf",,"52","3","3","17","25/2/2026 20:30:21","3","162","25/2/2026 20:30:21","25/2/2026 20:30:21","25/2/2026 20:30:21"
"346","25/2/2026","1/3/2026 00:00:00","1/3/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03212820260225111837.pdf",,"52","1","3","17","25/2/2026 20:32:38","3","162","25/2/2026 20:32:38","25/2/2026 20:32:38","25/2/2026 20:32:38"
"347","25/2/2026","23/3/2026 07:30:00","23/3/2026 09:50:00","CITA","permisos/doc03212920260225111905.pdf",,"12","7","3","17","25/2/2026 20:34:38","3","162","25/2/2026 20:34:38","25/2/2026 20:34:38","25/2/2026 20:34:38"
"348","25/2/2026","24/2/2026 18:00:00","3/3/2026 18:00:00","VACACIONES DE DICIEMBRE","permisos/doc03213020260225111930.pdf",,"62","2","3","17","25/2/2026 20:38:06","3","162","25/2/2026 20:38:06","25/2/2026 20:38:06","25/2/2026 20:38:06"
"349","25/2/2026","24/2/2026 08:00:00","24/3/2026 16:00:00","ASUNTOS PERSONALES ","permisos/doc03213120260225112038.pdf",,"106","1","3","78","25/2/2026 20:41:33","3","162","25/2/2026 20:41:33","25/2/2026 20:41:33","25/2/2026 20:41:33"
"350","26/2/2026","24/2/2026 07:30:00","26/2/2026 07:30:00","VACACIONES DE DICIEMBRE","permisos/doc03213320260225112138.pdf",,"49","2","3","17","26/2/2026 14:11:22","3","162","26/2/2026 14:11:22","26/2/2026 14:11:22","26/2/2026 14:11:22"
"351","26/2/2026","22/2/2026 04:30:00","22/2/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03213420260225112158.pdf",,"49","1","3","17","26/2/2026 14:13:46","3","162","26/2/2026 14:13:46","26/2/2026 14:13:46","26/2/2026 14:13:46"
"352","26/2/2026","21/2/2026 18:00:00","22/2/2026 04:30:00","fraccionado  asueto vacaciones diciembre ","permisos/doc03213520260225112218.pdf",,"49","2","3","17","26/2/2026 14:16:37","3","162","26/2/2026 14:16:37","26/2/2026 14:16:37","26/2/2026 14:16:37"
"353","26/2/2026","21/2/2026 07:30:00","21/2/2026 23:59:00","CUMPLEAÑOS","permisos/doc03213620260225112246.pdf",,"15","3","3","17","26/2/2026 14:27:27","3","162","26/2/2026 14:27:27","26/2/2026 14:27:27","26/2/2026 14:27:27"
"354","26/2/2026","22/2/2026 00:00:00","22/2/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03213720260225112314.pdf",,"15","1","3","17","26/2/2026 14:29:12","3","162","26/2/2026 14:29:12","26/2/2026 14:29:12","26/2/2026 14:29:12"
"355","26/2/2026","19/2/2026 15:00:00","19/2/2026 18:00:00","CITA","permisos/doc03213820260225112335.pdf",,"54","7","3","17","26/2/2026 14:31:18","3","162","26/2/2026 14:31:18","26/2/2026 14:31:18","26/2/2026 14:31:18"
"356","26/2/2026","19/2/2026 00:00:00","20/2/2026 00:00:00","enfermedad del hijo","permisos/doc03214020260225112416.pdf",,"106","8","3","17","26/2/2026 14:33:43","3","162","26/2/2026 14:33:43","26/2/2026 14:33:43","26/2/2026 14:33:43"
"357","26/2/2026","9/3/2026 18:00:00","9/3/2026 23:59:00","ASUNTOS PERSONALES ","permisos/doc03214120260225112439.pdf",,"37","1","3","26","26/2/2026 14:35:46","3","162","26/2/2026 14:35:46","26/2/2026 14:35:46","26/2/2026 14:35:46"
"358","26/2/2026","10/3/2026 00:00:00","14/3/2026 07:30:00","VACACIONES DE DICIEMBRE","permisos/doc03214220260225112458.pdf",,"37","2","3","26","26/2/2026 14:37:56","3","162","26/2/2026 14:37:56","26/2/2026 14:37:56","26/2/2026 14:37:56"
"359","26/2/2026","21/2/2026 06:30:00","21/3/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03214320260225112519.pdf",,"24","1","3","17","26/2/2026 14:40:39","3","162","26/2/2026 14:40:39","26/2/2026 14:40:39","26/2/2026 14:40:39"
"360","26/2/2026","20/2/2026 15:00:00","20/2/2026 18:00:00","ASUNTOS PERSONALES ","permisos/doc03214420260225112538.pdf",,"39","1","3","17","26/2/2026 14:45:48","3","162","26/2/2026 14:45:48","26/2/2026 14:45:48","26/2/2026 14:45:48"
"361","26/2/2026","20/2/2026 15:00:00","20/2/2026 18:00:00","ASUNTOS PERSONALES ","permisos/doc03214520260225112558.pdf",,"44","1","3","17","26/2/2026 14:47:56","3","162","26/2/2026 14:47:56","26/2/2026 14:47:56","26/2/2026 14:47:56"
"362","26/2/2026","26/2/2026 07:30:00","26/2/2026 09:00:00","ASUNTOS PERSONALES ","permisos/doc03214620260225112616.pdf",,"72","1","3","26","26/2/2026 14:52:09","3","162","26/2/2026 14:52:09","26/2/2026 14:52:09","26/2/2026 14:52:09"
"363","26/2/2026","23/2/2026 09:00:00","23/2/2026 13:00:00","ASUNTOS PERSONALES ","permisos/doc03214720260225112635.pdf",,"111","1","3","17","26/2/2026 14:54:17","3","162","26/2/2026 14:54:17","26/2/2026 14:54:17","26/2/2026 14:54:17"
"364","26/2/2026","28/2/2026 16:00:00","28/2/2026 23:59:00","ASUNTOS PERSONALES ","permisos/doc03214820260225112655.pdf",,"12","1","3","17","26/2/2026 14:56:40","3","162","26/2/2026 14:56:40","26/2/2026 14:56:40","26/2/2026 14:56:40"
"365","26/2/2026","21/2/2026 14:00:00","21/2/2026 18:00:00","ASUNTOS PERSONALES ","permisos/doc03214920260225112716.pdf",,"94","1","3","17","26/2/2026 14:58:01","3","162","26/2/2026 14:58:01","26/2/2026 14:58:01","26/2/2026 14:58:01"
"366","26/2/2026","18/2/2026 07:30:00","18/2/2026 18:00:00","ASUNTOS PERSONALES ","permisos/doc03215020260225112733.pdf",,"83","1","3","17","26/2/2026 14:59:50","3","162","26/2/2026 14:59:50","26/2/2026 14:59:50","26/2/2026 14:59:50"
"367","26/2/2026","23/2/2026 04:00:00","23/2/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03215120260225112750.pdf",,"101","1","3","26","26/2/2026 15:02:18","3","162","26/2/2026 15:02:18","26/2/2026 15:02:18","26/2/2026 15:02:18"
"368","26/2/2026","24/2/2026 15:00:00","24/2/2026 18:00:00","ASUNTOS PERSONALES ","permisos/doc03215220260225112809.pdf",,"102","1","3","26","26/2/2026 15:04:01","3","162","26/2/2026 15:04:01","26/2/2026 15:04:01","26/2/2026 15:04:01"
"369","26/2/2026","19/2/2026 08:00:00","19/2/2026 09:00:00","ASUNTOS PERSONALES ","permisos/doc03215320260225112828.pdf",,"108","1","3","162","26/2/2026 15:06:01","3","162","26/2/2026 15:06:01","26/2/2026 15:06:01","26/2/2026 15:06:01"
"370","26/2/2026","17/2/2026 13:30:00","17/2/2026 16:30:00","ASUNTOS PERSONALES ","permisos/doc03215420260225112847.pdf",,"36","1","3","17","26/2/2026 15:07:43","3","162","26/2/2026 15:07:43","26/2/2026 15:07:43","26/2/2026 15:07:43"
"371","26/2/2026","23/2/2026 08:00:00","23/2/2026 12:00:00","CITA","permisos/doc03215520260225112907.pdf",,"106","7","3","162","26/2/2026 15:09:29","3","162","26/2/2026 15:09:29","26/2/2026 15:09:29","26/2/2026 15:09:29"
"372","26/2/2026","19/2/2026 08:00:00","19/2/2026 17:00:00","ASUETO 2 DE NOVIEMBRE 2025","permisos/doc03217520260226092132.pdf",,"162","2","3","1","26/2/2026 15:31:44","3","1","26/2/2026 15:31:44","26/2/2026 15:31:44","26/2/2026 15:31:44"
"373","26/2/2026","27/2/2026 10:00:00","27/2/2026 16:00:00","ASUNTOS PERSONALES ","permisos/doc03217620260226092151.pdf",,"164","1","3","163","26/2/2026 15:33:14","3","163","26/2/2026 15:33:14","26/2/2026 15:33:14","26/2/2026 15:33:14"
"374","2/3/2026","3/3/2026 07:00:00","3/3/2026 16:00:00","ASUNTOS PERSONALES ","permisos/doc03223520260302100456.pdf",,"170","1","3","151","2/3/2026 19:15:04","3","151","2/3/2026 19:15:04","2/3/2026 19:15:04","2/3/2026 19:15:04"
"375","2/3/2026","8/3/2026 07:30:00","8/3/2026 18:00:00","ASUNTOS PERSONALES ","permisos/doc03224020260302100642.pdf",,"45","1","3","17","2/3/2026 19:42:32","3","162","2/3/2026 19:42:32","2/3/2026 19:42:32","2/3/2026 19:42:32"
"376","2/3/2026","1/3/2026 18:00:00","2/3/2026 07:30:00","ASUNTOS PERSONALES ",,,"46","1","3","17","2/3/2026 19:53:46","3","162","2/3/2026 19:53:46","2/3/2026 19:53:46","2/3/2026 19:53:46"
"377","2/3/2026","26/2/2026 14:00:00","26/2/2026 17:00:00","ASUNTOS PERSONALES ","permisos/doc03223620260302100515.pdf",,"163","1","3","151","2/3/2026 20:26:38","3","151","2/3/2026 20:26:38","2/3/2026 20:26:38","2/3/2026 20:26:38"
"378","2/3/2026","25/2/2026 07:45:00","25/2/2026 09:40:00","CITA","permisos/doc03223720260302100538.pdf",,"6","7","3","151","2/3/2026 20:28:20","3","151","2/3/2026 20:28:20","2/3/2026 20:28:20","2/3/2026 20:28:20"
"379","2/3/2026","27/2/2026 14:00:00","27/2/2026 15:30:00","ASUNTOS PERSONALES ","permisos/doc03223820260302100559.pdf",,"4","1","3","1","2/3/2026 20:29:47","3","1","2/3/2026 20:29:47","2/3/2026 20:29:47","2/3/2026 20:29:47"
"380","2/3/2026","1/2/2026 07:30:00","1/2/2026 18:30:00","ASUNTOS PERSONALES ","permisos/doc03223920260302100621.pdf",,"138","1","3","151","2/3/2026 20:31:16","3","151","2/3/2026 20:31:16","2/3/2026 20:31:16","2/3/2026 20:31:16"
"381","2/3/2026","5/3/2026 20:00:00","5/3/2026 21:00:00","ASUETO 24 DE DICIEMBRE FRACCIONADO ","permisos/doc03224120260302100705.pdf","SE RESTAN 4 HRS 30 MINUTOS ","41","2","3","26","2/3/2026 20:33:17","3","162","2/3/2026 20:33:17","2/3/2026 20:33:17","2/3/2026 20:33:17"
"382","2/3/2026","6/3/2026 07:30:00","15/3/2026 00:00:00","VACACIONES DE DICIEMBRE","permisos/doc03224220260302100726.pdf",,"70","2","3","27","2/3/2026 20:34:57","3","162","2/3/2026 20:34:57","2/3/2026 20:34:57","2/3/2026 20:34:57"
"383","2/3/2026","16/3/2026 00:00:00","16/3/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03224320260302100748.pdf",,"70","1","3","27","2/3/2026 20:36:32","3","162","2/3/2026 20:36:32","2/3/2026 20:36:32","2/3/2026 20:36:32"
"384","2/3/2026","24/2/2026 18:00:00","24/2/2026 21:00:00","ASUNTOS PERSONALES ","permisos/doc03224620260302100904.pdf",,"57","1","3","26","2/3/2026 20:39:05","3","162","2/3/2026 20:39:05","2/3/2026 20:39:05","2/3/2026 20:39:05"
"385","2/3/2026","27/2/2026 07:30:00","27/2/2026 14:10:00","CITA","permisos/doc03224720260302100925.pdf",,"34","7","3","26","2/3/2026 20:40:47","3","162","2/3/2026 20:40:47","2/3/2026 20:40:47","2/3/2026 20:40:47"
"386","2/3/2026","1/2/2026 00:00:00","5/2/2026 00:00:00","MATRIMONIO","permisos/doc03224820260302100948.pdf",,"89","17","3","17","2/3/2026 20:42:12","3","162","2/3/2026 20:42:12","2/3/2026 20:42:12","2/3/2026 20:42:12"
"387","2/3/2026","27/2/2026 17:00:00","27/2/2026 18:00:00","ASUNTOS PERSONALES ","permisos/doc03224920260302101011.pdf",,"53","1","3","17","2/3/2026 20:43:41","3","162","2/3/2026 20:43:41","2/3/2026 20:43:41","2/3/2026 20:43:41"
"388","2/3/2026","27/2/2026 14:30:00","27/2/2026 16:00:00","ASUNTOS PERSONALES ","permisos/doc03225020260302101037.pdf",,"108","1","3","17","2/3/2026 20:45:07","3","162","2/3/2026 20:45:07","2/3/2026 20:45:07","2/3/2026 20:45:07"
"389","2/3/2026","26/2/2026 06:30:00","26/2/2026 07:30:00","CITA","permisos/doc03225120260302101158.pdf",,"46","7","3","17","2/3/2026 20:47:21","3","17","2/3/2026 20:47:21","2/3/2026 20:47:21","2/3/2026 20:47:21"
"390","2/3/2026","15/3/2026 07:30:00","15/3/2026 13:30:00","CUMPLEAÑOS","permisos/doc03225620260302105605.pdf",,"58","3","3","17","2/3/2026 20:49:07","3","162","2/3/2026 20:49:07","2/3/2026 20:49:07","2/3/2026 20:49:07"
"391","2/3/2026","15/3/2026 13:30:00","15/3/2026 18:00:00","ASUNTOS PERSONALES ","permisos/doc03225720260302105626.pdf",,"58","1","3","17","2/3/2026 20:50:24","3","162","2/3/2026 20:50:24","2/3/2026 20:50:24","2/3/2026 20:50:24"
"392","2/3/2026","2/3/2026 00:30:00","2/3/2026 07:30:00","ASUETO 25 DICIEMBRE ","permisos/doc03225820260302105646.pdf",,"22","2","3","17","2/3/2026 20:51:52","3","162","2/3/2026 20:51:52","2/3/2026 20:51:52","2/3/2026 20:51:52"
"393","2/3/2026","1/3/2026 07:30:00","2/3/2026 00:30:00","ASUETO 2 DE NOVIEMBRE 2025","permisos/doc03225920260302105705.pdf",,"22","2","3","17","2/3/2026 20:53:26","3","162","2/3/2026 20:53:26","2/3/2026 20:53:26","2/3/2026 20:53:26"
"394","2/3/2026","27/2/2026 14:30:00","28/2/2026 07:30:00","ASUETO 15 DE SEPTIEMBRE /25","permisos/doc03226020260302105729.pdf",,"29","2","3","17","2/3/2026 20:55:16","3","162","2/3/2026 20:55:16","2/3/2026 20:55:16","2/3/2026 20:55:16"
"395","2/3/2026","26/2/2026 05:30:00","26/2/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03226120260302105747.pdf",,"18","1","3","17","2/3/2026 20:56:55","3","162","2/3/2026 20:56:55","2/3/2026 20:56:55","2/3/2026 20:56:55"
"396","4/3/2026","26/2/2026 18:00:00","27/3/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03228320260303144745.pdf",,"95","1","3","26","4/3/2026 14:48:52","3","162","4/3/2026 14:48:52","4/3/2026 14:48:52","4/3/2026 14:48:52"
"397","4/3/2026","26/2/2026 07:30:00","27/3/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03230320260304081636.pdf",,"148","1","3","116","4/3/2026 14:51:24","3","151","4/3/2026 14:51:24","4/3/2026 14:51:24","4/3/2026 14:51:24"
"398","4/3/2026","7/2/2026 07:00:00","15/3/2026 18:00:00","VACACIONES DE DICIEMBRE","permisos/doc03228420260303144804.pdf",,"69","2","3","17","4/3/2026 15:39:38","3","162","4/3/2026 15:39:38","4/3/2026 15:39:38","4/3/2026 15:39:38"
"399","4/3/2026","7/2/2026 07:00:00","15/3/2026 18:00:00","VACACIONES DE DICIEMBRE","permisos/doc03228520260303144825.pdf",,"63","2","3","17","4/3/2026 15:41:10","3","162","4/3/2026 15:41:10","4/3/2026 15:41:10","4/3/2026 15:41:10"
"400","4/3/2026","11/2/2026 18:00:00","12/3/2026 04:30:00","ASUETO 2 DE NOVIEMBRE 2025","permisos/doc03228620260303144846.pdf",,"79","2","3","17","4/3/2026 15:42:48","3","162","4/3/2026 15:42:48","4/3/2026 15:42:48","4/3/2026 15:42:48"
"401","4/3/2026","12/2/2026 04:30:00","12/3/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03228720260303144913.pdf",,"79","1","3","17","4/3/2026 15:44:17","3","17","4/3/2026 15:44:17","4/3/2026 15:44:17","4/3/2026 15:44:17"
"402","4/3/2026","18/2/2026 18:00:00","18/2/2026 20:45:00","ASUNTOS PERSONALES ","permisos/doc03228820260303144943.pdf",,"97","1","3","26","4/3/2026 15:45:41","3","162","4/3/2026 15:45:41","4/3/2026 15:45:41","4/3/2026 15:45:41"
"403","4/3/2026","7/2/2026 07:30:00","15/2/2026 18:00:00","VACACIONES DE DICIEMBRE","permisos/doc03228920260303145006.pdf",,"68","2","3","17","4/3/2026 15:47:18","3","162","4/3/2026 15:47:18","4/3/2026 15:47:18","4/3/2026 15:47:18"
"404","4/3/2026","18/2/2026 18:00:00","18/2/2026 20:30:00","ASUNTOS PERSONALES ","permisos/doc03229020260303145027.pdf",,"87","1","3","162","4/3/2026 15:49:00","3","162","4/3/2026 15:49:00","4/3/2026 15:49:00","4/3/2026 15:49:00"
"405","4/3/2026","18/2/2026 18:00:00","18/2/2026 20:30:00","ASUNTOS PERSONALES ","permisos/doc03229120260303145048.pdf",,"90","1","3","162","4/3/2026 15:50:46","3","162","4/3/2026 15:50:46","4/3/2026 15:50:46","4/3/2026 15:50:46"
"406","4/3/2026","18/2/2026 18:00:00","18/2/2026 20:30:00","ASUNTOS PERSONALES ","permisos/doc03229220260303145109.pdf",,"96","1","3","162","4/3/2026 15:52:20","3","162","4/3/2026 15:52:20","4/3/2026 15:52:20","4/3/2026 15:52:20"
"407","4/3/2026","28/2/2026 05:30:00","28/2/2026 07:30:00","ASUNTOS PERSONALES ","permisos/doc03229320260303145206.pdf",,"85","1","3","17","4/3/2026 15:55:25","3","162","4/3/2026 15:55:25","4/3/2026 15:55:25","4/3/2026 15:55:25"
"408","4/3/2026","1/3/2026 18:00:00","1/3/2026 21:00:00","ASUNTOS PERSONALES ","permisos/doc03229420260303145225.pdf",,"35","1","3","17","4/3/2026 15:57:29","3","162","4/3/2026 15:57:29","4/3/2026 15:57:29","4/3/2026 15:57:29"
"409","4/3/2026","18/2/2026 18:00:00","18/2/2026 20:30:00","ASUNTOS PERSONALES ","permisos/doc03229520260303145246.pdf",,"100","1","3","162","4/3/2026 15:59:24","3","162","4/3/2026 15:59:24","4/3/2026 15:59:24","4/3/2026 15:59:24"
"410","4/3/2026","28/2/2026 07:30:00","28/2/2026 16:05:00","ASUNTOS PERSONALES ","permisos/doc03230120260304081553.pdf",,"123","1","3","151","4/3/2026 16:02:01","3","151","4/3/2026 16:02:01","4/3/2026 16:02:01","4/3/2026 16:02:01"
"411","4/3/2026","5/3/2026 17:00:00","5/3/2026 23:59:00","ASUETO 1 DE ENERO ","permisos/doc03230220260304081616.pdf",,"147","2","3","151","4/3/2026 16:04:33","3","151","4/3/2026 16:04:33","4/3/2026 16:04:33","4/3/2026 16:04:33"
"412","4/3/2026","6/3/2026 00:00:00","6/3/2026 07:30:00","CUMPLEAÑOS","permisos/doc03230420260304081701.pdf",,"147","2","3","116","4/3/2026 16:06:33","3","151","4/3/2026 16:06:33","4/3/2026 16:06:33","4/3/2026 16:06:33"
